threshold,falsePositives,truePositives,precision,recall,falsePositiveRate,f1,accuracy,falseOmissionRate,feature,group,falseNegatives,trueNegatives,dataset
0.32,3660.0,7731.0,0.6786937055570187,0.6615042354753145,0.0985062575696407,0.6699887338590865,0.8440686294582531,0.1056313583081893,Overall,Overall,3956.0,33495.0,Train
0.321,3655.0,7727.0,0.6788789316464593,0.6611619748438435,0.0983716861795182,0.6699033334778273,0.8440891036403095,0.1057127602776294,Overall,Overall,3960.0,33500.0,Train
0.322,3647.0,7724.0,0.6792718318529593,0.6609052793702405,0.0981563719553223,0.6699627027495879,0.8441914745505917,0.105761789116917,Overall,Overall,3963.0,33508.0,Train
0.323,3635.0,7720.0,0.6798767062967855,0.6605630187387695,0.0978334006190284,0.6700807221595347,0.8443552680070431,0.105823352095393,Overall,Overall,3967.0,33520.0,Train
0.324,3628.0,7713.0,0.680098756723393,0.6599640626336956,0.0976450006728569,0.6698801459093279,0.8443552680070431,0.1059705074531345,Overall,Overall,3974.0,33527.0,Train
0.325,3620.0,7711.0,0.6805224605065748,0.6597929323179601,0.097429686448661,0.669997393344339,0.8444781130993817,0.1059955746314414,Overall,Overall,3976.0,33535.0,Train
0.326,3609.0,7708.0,0.6810992312450296,0.659536236844357,0.0971336293903916,0.6701443227264824,0.844641906555833,0.1060359760159893,Overall,Overall,3979.0,33546.0,Train
0.327,3597.0,7703.0,0.6816814159292035,0.6591084110550184,0.0968106580540976,0.6702048984208464,0.8447852258302281,0.1061211443183634,Overall,Overall,3984.0,33558.0,Train
0.328,3585.0,7696.0,0.682209024022693,0.6585094549499444,0.0964876867178037,0.6701497735980495,0.8448875967405102,0.1062538271079044,Overall,Overall,3991.0,33570.0,Train
0.329,3577.0,7692.0,0.6825805306593309,0.6581671943184735,0.0962723724936078,0.6701515943544171,0.844969493468736,0.1063263513693343,Overall,Overall,3995.0,33578.0,Train
0.33,3570.0,7684.0,0.6827794561933535,0.6574826730555318,0.0960839725474364,0.6698923325051218,0.8449490192866795,0.1064967542832819,Overall,Overall,4003.0,33585.0,Train
0.331,3559.0,7678.0,0.6832784551036754,0.6569692821083255,0.095787915489167,0.6698656429942418,0.8450513901969616,0.1066081638080042,Overall,Overall,4009.0,33596.0,Train
0.332,3550.0,7674.0,0.6837134711332858,0.6566270214768546,0.0955456869869465,0.669896556239361,0.8451537611072437,0.1066776543144239,Overall,Overall,4013.0,33605.0,Train
0.333,3539.0,7672.0,0.6843278922486843,0.6564558911611192,0.0952496299286771,0.6701021923312079,0.8453380287457516,0.106693949137679,Overall,Overall,4015.0,33616.0,Train
0.334,3533.0,7669.0,0.6846098910908767,0.6561991956875161,0.0950881442605302,0.6701035431866836,0.8453994512919208,0.1067481402763018,Overall,Overall,4018.0,33622.0,Train
0.335,3523.0,7667.0,0.685165326184093,0.6560280653717806,0.0948190014802853,0.6702801940813918,0.8455632447483723,0.1067672368001699,Overall,Overall,4020.0,33632.0,Train
0.336,3509.0,7658.0,0.685770574012716,0.6552579789509712,0.0944422015879424,0.6701671479828476,0.8456656156586544,0.1069409422694094,Overall,Overall,4029.0,33646.0,Train
0.337,3505.0,7651.0,0.6858192900681248,0.6546590228458972,0.0943345444758444,0.669876986385326,0.8456041931124851,0.1070954731199915,Overall,Overall,4036.0,33650.0,Train
0.338,3497.0,7646.0,0.6861706901193575,0.6542311970565585,0.0941192302516485,0.66982041173894,0.8456656156586544,0.1071911721796334,Overall,Overall,4041.0,33658.0,Train
0.339,3490.0,7637.0,0.6863485216140919,0.6534611106357491,0.093930830305477,0.6695011834838257,0.8456246672945416,0.1073843298422378,Overall,Overall,4050.0,33665.0,Train
0.34,3478.0,7625.0,0.6867513284697829,0.6524343287413366,0.0936078589691831,0.6691531373409391,0.8456246672945416,0.1076340125599512,Overall,Overall,4062.0,33677.0,Train
0.341,3474.0,7621.0,0.6868859846777828,0.6520920681098656,0.0935002018570851,0.6690369590027214,0.8456246672945416,0.1077171695763901,Overall,Overall,4066.0,33681.0,Train
0.342,3467.0,7615.0,0.6871503338747519,0.6515786771626594,0.0933118019109137,0.6688919144450788,0.845645141476598,0.1078389830508474,Overall,Overall,4072.0,33688.0,Train
0.343,3455.0,7606.0,0.6876412620920351,0.6508085907418499,0.0929888305746198,0.6687181290662916,0.8457065640227673,0.1080172573515788,Overall,Overall,4081.0,33700.0,Train
0.344,3447.0,7600.0,0.6879695845025798,0.6502951997946437,0.0927735163504239,0.668602093780241,0.8457475123868802,0.1081359968249768,Overall,Overall,4087.0,33708.0,Train
0.345,3438.0,7594.0,0.6883611312545322,0.6497818088474373,0.0925312878482034,0.6685153395836084,0.8458089349330494,0.1082517852419994,Overall,Overall,4093.0,33717.0,Train
0.346,3425.0,7589.0,0.6890321409115671,0.6493539830580988,0.092181402233885,0.6686049072728073,0.8459727283895009,0.1083324521518452,Overall,Overall,4098.0,33730.0,Train
0.347,3416.0,7580.0,0.6893415787559113,0.6485838966372893,0.0919391737316646,0.6683419300797955,0.8459727283895009,0.1085187338159911,Overall,Overall,4107.0,33739.0,Train
0.348,3411.0,7573.0,0.6894573925710124,0.6479849405322153,0.0918046023415421,0.6680781615279432,0.8459317800253879,0.1086692376776374,Overall,Overall,4114.0,33744.0,Train
0.349,3395.0,7568.0,0.6903219921554319,0.6475571147428767,0.0913739738931503,0.6682560706401767,0.8461569960280086,0.1087409910504501,Overall,Overall,4119.0,33760.0,Train
0.35,3387.0,7566.0,0.6907696521500959,0.6473859844271412,0.0911586596689543,0.6683745583038869,0.8462798411203473,0.1087650769352582,Overall,Overall,4121.0,33768.0,Train
0.351,3378.0,7559.0,0.6911401664076072,0.6467870283220672,0.0909164311667339,0.6682284299858557,0.8463207894844601,0.1089038385437277,Overall,Overall,4128.0,33777.0,Train
0.352,3366.0,7551.0,0.6916735366859027,0.6461025070591255,0.09059345983044,0.6681118386126349,0.8464026862126858,0.1090573500329597,Overall,Overall,4136.0,33789.0,Train
0.353,3358.0,7545.0,0.692011373016601,0.6455891161119193,0.0903781456062441,0.6679946879150067,0.8464436345767986,0.1091752550146287,Overall,Overall,4142.0,33797.0,Train
0.354,3345.0,7536.0,0.6925834022608216,0.6448190296911098,0.0900282599919257,0.6678482807515065,0.8465255313050244,0.1093490687811174,Overall,Overall,4151.0,33810.0,Train
0.355,3344.0,7530.0,0.6924774691925695,0.6443056387439035,0.0900013457139012,0.6675236026771862,0.8464231603947422,0.1094869363674673,Overall,Overall,4157.0,33811.0,Train
0.356,3333.0,7522.0,0.6929525564256103,0.6436211174809617,0.0897052886556318,0.6673764528435809,0.8464845829409116,0.1096427725274436,Overall,Overall,4165.0,33822.0,Train
0.357,3315.0,7511.0,0.6937927212266766,0.6426799007444168,0.0892208316511909,0.6672589170701373,0.8466279022153065,0.1098484848484848,Overall,Overall,4176.0,33840.0,Train
0.358,3306.0,7499.0,0.6940305414160111,0.6416531188500043,0.0889786031489705,0.6668148675084474,0.8465664796691372,0.1101033204511396,Overall,Overall,4188.0,33849.0,Train
0.359,3299.0,7491.0,0.6942539388322521,0.6409685975870626,0.088790203202799,0.6665480268719135,0.8465460054870808,0.1102701566277725,Overall,Overall,4196.0,33856.0,Train
0.36,3284.0,7483.0,0.6949939630352001,0.6402840763241208,0.0883864890324317,0.6665182150173687,0.8466893247614757,0.1104136572554169,Overall,Overall,4204.0,33871.0,Train
0.361,3269.0,7477.0,0.6957937837334822,0.6397706853769145,0.0879827748620643,0.6666072304194713,0.8468735923999836,0.1105102897942041,Overall,Overall,4210.0,33886.0,Train
0.362,3256.0,7471.0,0.6964668593269321,0.6392572944297082,0.0876328892477459,0.6666369233514768,0.8470169116743786,0.1106126197035288,Overall,Overall,4216.0,33899.0,Train
0.363,3251.0,7468.0,0.6967067823490998,0.6390005989561051,0.0874983178576234,0.6666071587967508,0.8470578600384915,0.1106681006216719,Overall,Overall,4219.0,33904.0,Train
0.364,3246.0,7460.0,0.6968055296095648,0.6383160776931633,0.087363746467501,0.6662796409592284,0.8469964374923222,0.1108401510383889,Overall,Overall,4227.0,33909.0,Train
0.365,3235.0,7455.0,0.6973807296538821,0.6378882519038248,0.0870676894092316,0.6663091567234214,0.8471192825846607,0.1109247221639756,Overall,Overall,4232.0,33920.0,Train
0.366,3231.0,7453.0,0.6975851740921003,0.6377171215880894,0.0869600322971336,0.6663090608376916,0.8471602309487736,0.1109596939042926,Overall,Overall,4234.0,33924.0,Train
0.367,3224.0,7449.0,0.6979293544457978,0.6373748609566184,0.0867716323509621,0.6662790697674419,0.8472216534949428,0.1110325132961303,Overall,Overall,4238.0,33931.0,Train
0.368,3218.0,7445.0,0.698208759260996,0.6370326003251476,0.0866101466828152,0.6662192393736018,0.8472626018590558,0.1111082008433955,Overall,Overall,4242.0,33937.0,Train
0.369,3213.0,7440.0,0.698394818361025,0.636604774535809,0.0864755752926927,0.6660698299015219,0.8472626018590558,0.1112100343030715,Overall,Overall,4247.0,33942.0,Train
0.37,3208.0,7437.0,0.6986378581493659,0.6363480790622059,0.0863410039025703,0.6660397635679742,0.8473035502231686,0.1112652826138178,Overall,Overall,4250.0,33947.0,Train
0.371,3199.0,7430.0,0.6990309530529683,0.6357491229571318,0.0860987754003498,0.6658899444344865,0.8473444985872814,0.1114018789417214,Overall,Overall,4257.0,33956.0,Train
0.372,3194.0,7426.0,0.6992467043314501,0.635406862325661,0.0859642040102274,0.6657999731026135,0.8473649727693379,0.1114802993040657,Overall,Overall,4261.0,33961.0,Train
0.373,3191.0,7421.0,0.6993026762156049,0.6349790365363224,0.0858834611761539,0.665590385219068,0.847324024405225,0.111587758304996,Overall,Overall,4266.0,33964.0,Train
0.374,3187.0,7418.0,0.6994813767090995,0.6347223410627193,0.0857758040640559,0.6655302350619056,0.8473444985872814,0.1116457881109919,Overall,Overall,4269.0,33968.0,Train
0.375,3183.0,7413.0,0.6996036240090601,0.6342945152733807,0.085668146951958,0.6653502670197011,0.847324024405225,0.1117502483919887,Overall,Overall,4274.0,33972.0,Train
0.376,3179.0,7408.0,0.699726079153679,0.6338666894840421,0.08556048983986,0.6651701535422466,0.8473035502231686,0.1118546595216311,Overall,Overall,4279.0,33976.0,Train
0.377,3171.0,7404.0,0.7001418439716312,0.6335244288525712,0.0853451756156641,0.6651693468691042,0.8473854469513943,0.1119241121593017,Overall,Overall,4283.0,33984.0,Train
0.378,3167.0,7399.0,0.700265000946432,0.6330966030632327,0.0852375185035661,0.6649889902485059,0.8473649727693379,0.1120284251227923,Overall,Overall,4288.0,33988.0,Train
0.379,3164.0,7396.0,0.7003787878787879,0.6328399075896295,0.0851567756694926,0.6648986380186093,0.8473649727693379,0.1120892325374849,Overall,Overall,4291.0,33991.0,Train
0.38,3158.0,7395.0,0.7007486022931868,0.6327543424317618,0.0849952900013457,0.6650179856115107,0.84746734367962,0.1120948575308835,Overall,Overall,4292.0,33997.0,Train
0.381,3153.0,7393.0,0.7010240849611227,0.6325832121160263,0.0848607186112232,0.665047451985787,0.8475287662257893,0.1121265928556507,Overall,Overall,4294.0,34002.0,Train
0.382,3148.0,7391.0,0.7012999335800361,0.632412081800291,0.0847261472211007,0.6650769369207236,0.8475901887719586,0.1121583165809466,Overall,Overall,4296.0,34007.0,Train
0.383,3142.0,7386.0,0.7015577507598785,0.6319842560109523,0.0845646615529538,0.6649561107359893,0.847610662954015,0.1122566163804353,Overall,Overall,4301.0,34013.0,Train
0.384,3138.0,7385.0,0.7017960657607146,0.6318986908530846,0.0844570044408558,0.665015758667267,0.8476720855001842,0.1122680654505597,Overall,Overall,4302.0,34017.0,Train
0.385,3132.0,7375.0,0.7019130103740363,0.6310430392744074,0.0842955187727089,0.664594034423718,0.8475901887719586,0.1124820659971305,Overall,Overall,4312.0,34023.0,Train
0.386,3127.0,7371.0,0.7021337397599543,0.6307007786429366,0.0841609473825864,0.6645030425963488,0.847610662954015,0.1125599833089922,Overall,Overall,4316.0,34028.0,Train
0.387,3116.0,7368.0,0.7027851964898894,0.6304440831693334,0.083864890324317,0.6646520229128141,0.8477744564104664,0.1125971114239532,Overall,Overall,4319.0,34039.0,Train
0.388,3111.0,7363.0,0.702978804659156,0.6300162573799949,0.0837303189341946,0.6645006994269212,0.8477744564104664,0.1126980817347789,Overall,Overall,4324.0,34044.0,Train
0.389,3104.0,7357.0,0.7032788452346812,0.6295028664327885,0.0835419189880231,0.6643489254108723,0.8477949305925229,0.1128162372006982,Overall,Overall,4330.0,34051.0,Train
0.39,3101.0,7352.0,0.7033387544245671,0.62907504064345,0.0834611761539496,0.664137308039747,0.84775398222841,0.1129229727265622,Overall,Overall,4335.0,34054.0,Train
0.391,3091.0,7343.0,0.7037569484377995,0.6283049542226405,0.0831920333737047,0.663894037340084,0.8477744564104664,0.1131014372005832,Overall,Overall,4344.0,34064.0,Train
0.392,3086.0,7343.0,0.7040943522868923,0.6283049542226405,0.0830574619835822,0.6640441309459215,0.8478768273207485,0.1130867154348788,Overall,Overall,4344.0,34069.0,Train
0.393,3080.0,7338.0,0.7043578421961989,0.627877128433302,0.0828959763154353,0.6639221895498756,0.847897301502805,0.1131844680408078,Overall,Overall,4349.0,34075.0,Train
0.394,3071.0,7331.0,0.7047683137858104,0.6272781723282279,0.0826537478132149,0.663769296935126,0.8479382498669178,0.1133194588969823,Overall,Overall,4356.0,34084.0,Train
0.395,3056.0,7323.0,0.7055593024376144,0.6265936510652862,0.0822500336428475,0.6637360645336717,0.8480815691413128,0.1134596885318357,Overall,Overall,4364.0,34099.0,Train
0.396,3054.0,7319.0,0.7055817989009929,0.6262513904338154,0.0821962050867985,0.6635539437896646,0.8480406207772,0.1135459720814162,Overall,Overall,4368.0,34101.0,Train
0.397,3046.0,7311.0,0.7058993917157478,0.6255668691708737,0.0819808908626026,0.6633097441480675,0.8480406207772,0.1137066389502403,Overall,Overall,4376.0,34109.0,Train
0.398,3042.0,7307.0,0.7060585563822591,0.6252246085394028,0.0818732337505046,0.6631875113450716,0.8480406207772,0.1137869222975606,Overall,Overall,4380.0,34113.0,Train
0.399,3032.0,7303.0,0.7066279632317368,0.6248823479079318,0.0816040909702597,0.6632458450640268,0.8481634658695385,0.113849429973771,Overall,Overall,4384.0,34123.0,Train
0.4,3029.0,7297.0,0.7066627929498354,0.6243689569607256,0.0815233481361862,0.6629718802525779,0.8481020433233692,0.1139786062934884,Overall,Overall,4390.0,34126.0,Train
0.401,3023.0,7289.0,0.7068463925523661,0.6236844356977839,0.0813618624680393,0.66266648484022,0.8480610949592564,0.1141448222164547,Overall,Overall,4398.0,34132.0,Train
0.402,3014.0,7279.0,0.7071796366462645,0.6228287841191067,0.0811196339658188,0.662329390354868,0.8480406207772,0.1143479727100573,Overall,Overall,4408.0,34141.0,Train
0.403,3009.0,7274.0,0.7073811144607605,0.6224009583297682,0.0809850625756964,0.662175694128357,0.8480406207772,0.1144479887963899,Overall,Overall,4413.0,34146.0,Train
0.404,3000.0,7262.0,0.7076593256675112,0.6213741764353555,0.0807428340734759,0.6617157957082327,0.8479791982310306,0.1146967340590979,Overall,Overall,4425.0,34155.0,Train
0.405,2988.0,7260.0,0.7084309133489461,0.6212030461196201,0.080419862737182,0.661955778436289,0.8481839400515949,0.1147069492667254,Overall,Overall,4427.0,34167.0,Train
0.406,2984.0,7252.0,0.7084798749511528,0.6205185248566784,0.0803122056250841,0.6615882862746887,0.8481020433233692,0.1148785162928042,Overall,Overall,4435.0,34171.0,Train
0.407,2974.0,7251.0,0.7091442542787286,0.6204329596988106,0.0800430628448391,0.6618291347207009,0.8482863109618771,0.1148716886345392,Overall,Overall,4436.0,34181.0,Train
0.408,2966.0,7246.0,0.709557383470427,0.6200051339094721,0.0798277486206432,0.6617653774144938,0.8483477335080464,0.1149624644059021,Overall,Overall,4441.0,34189.0,Train
0.409,2955.0,7238.0,0.7100951633473953,0.6193206126465304,0.0795316915623738,0.6616087751371116,0.8484091560542156,0.1151129395327175,Overall,Overall,4449.0,34200.0,Train
0.41,2950.0,7237.0,0.7104152351035634,0.6192350474886626,0.0793971201722513,0.6616988205175094,0.8484910527824413,0.1151209416634329,Overall,Overall,4450.0,34205.0,Train
0.411,2943.0,7227.0,0.7106194690265487,0.6183793959099855,0.0792087202260799,0.661298439859084,0.848429630236272,0.1153289201489449,Overall,Overall,4460.0,34212.0,Train
0.412,2938.0,7221.0,0.7107983069199725,0.6178660049627791,0.0790741488359574,0.6610821202966218,0.8484091560542156,0.1154512318072538,Overall,Overall,4466.0,34217.0,Train
0.413,2932.0,7213.0,0.7109906357811729,0.6171814836998374,0.0789126631678105,0.6607731769879076,0.8483682076901028,0.1156161976380598,Overall,Overall,4474.0,34223.0,Train
0.414,2918.0,7208.0,0.711830930278491,0.6167536579104989,0.0785358632754676,0.6608902947783433,0.8485524753286107,0.1156886041946482,Overall,Overall,4479.0,34237.0,Train
0.415,2910.0,7204.0,0.7122800079098279,0.6164113972790279,0.0783205490512717,0.6608871152699417,0.8486343720568363,0.1157560421400537,Overall,Overall,4483.0,34245.0,Train
0.416,2900.0,7196.0,0.7127575277337559,0.6157268760160862,0.0780514062710267,0.6606987100032136,0.8486753204209492,0.115908738966603,Overall,Overall,4491.0,34255.0,Train
0.417,2895.0,7190.0,0.7129400099157164,0.61521348506888,0.0779168348809043,0.6604813521954804,0.8486548462388928,0.1160306525272854,Overall,Overall,4497.0,34260.0,Train
0.418,2884.0,7184.0,0.7135478744537147,0.6147000941216737,0.0776207778226349,0.6604458745116065,0.8487572171491748,0.1161345231340589,Overall,Overall,4503.0,34271.0,Train
0.419,2875.0,7178.0,0.7140157167014821,0.6141867031744673,0.0773785493204144,0.6603495860165594,0.8488186396953442,0.1162442960633169,Overall,Overall,4509.0,34280.0,Train
0.42,2869.0,7173.0,0.714299940250946,0.6137588773851288,0.0772170636522675,0.6602236642275301,0.8488391138774006,0.116340206185567,Overall,Overall,4514.0,34286.0,Train
0.421,2865.0,7169.0,0.7144707992824397,0.6134166167536579,0.0771094065401695,0.6600985221674877,0.8488391138774006,0.1164192949907235,Overall,Overall,4518.0,34290.0,Train
0.422,2859.0,7161.0,0.7146706586826347,0.6127320954907162,0.0769479208720226,0.6597871654305062,0.8487981655132878,0.1165833805574158,Overall,Overall,4526.0,34296.0,Train
0.423,2851.0,7159.0,0.7151848151848151,0.6125609651749807,0.0767326066478266,0.6599068995713693,0.8489210106056263,0.1166048619695096,Overall,Overall,4528.0,34304.0,Train
0.424,2844.0,7150.0,0.7154292575545327,0.6117908787541713,0.0765442067016552,0.6595636732623034,0.8488800622415135,0.1167885090609555,Overall,Overall,4537.0,34311.0,Train
0.425,2841.0,7147.0,0.7155586704044854,0.6115341832805682,0.0764634638675817,0.6594694348327567,0.8488800622415135,0.116847686209914,Overall,Overall,4540.0,34314.0,Train
0.426,2834.0,7145.0,0.7160036075759094,0.6113630529648327,0.0762750639214103,0.6595587556540201,0.8489824331517956,0.1168720891336232,Overall,Overall,4542.0,34321.0,Train
0.427,2826.0,7141.0,0.7164643322965787,0.6110207923333618,0.0760597496972143,0.6595548166620486,0.8490643298800213,0.1169389067524115,Overall,Overall,4546.0,34329.0,Train
